budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres
2380000,11798,en,This Is England,8.395624,2006-09-12,8176544,101.0,This Is England,7.4,363,Drama_Crime
2500000,146631,en,U.F.O.,8.248149,2012-12-14,0,101.0,U.F.O.,3.1,47,Action_Adventure_Science Fiction
2361000,43546,en,Bathing Beauty,0.628051,1944-07-01,6892000,101.0,Bathing Beauty,7.0,4,Comedy_Music
2450000,61038,en,Go for It!,0.500753,2011-05-13,0,105.0,Go for It!,4.6,5,Drama_Family
0,78373,en,"Dancer, Texas Pop. 81",0.376662,1998-05-01,565592,97.0,"Dancer, Texas Pop. 81",10.0,1,Comedy_Drama_Family
2300000,17820,en,Show Boat,1.606314,1951-07-13,11000000,107.0,Show Boat,6.9,18,Music_Romance
0,74457,en,Redemption Road,0.197264,2011-08-26,0,91.0,Redemption Road,4.7,6,Drama
0,283384,en,The Calling,5.759493,2014-08-05,0,108.0,The Calling,5.6,88,Thriller
2000000,19933,en,The Brave Little Toaster,6.86302,1987-07-09,0,90.0,The Brave Little Toaster,6.7,93,Fantasy_Adventure_Animation_Comedy_Family_Music
2280000,756,en,Fantasia,32.875469,1940-11-13,83320000,124.0,Fantasia,7.2,808,Animation_Family_Music
0,433715,en,8 Days,0.015295,2014-06-15,0,90.0,8 Days,0.0,0,Thriller_Drama
4000000,9728,en,Friday the 13th Part III,14.206525,1982-08-13,36690067,95.0,Friday the 13th Part III,5.7,254,Horror_Thriller
2200000,9731,en,Friday the 13th: A New Beginning,12.639469,1985-03-22,21930418,92.0,Friday the 13th: A New Beginning,5.1,196,Horror_Thriller
0,9916,en,The Last Sin Eater,2.371477,2007-02-09,0,117.0,The Last Sin Eater,6.2,11,Drama
0,309425,en,Do You Believe?,2.470443,2015-03-20,0,115.0,Do You Believe?,6.6,48,Fantasy_Drama
0,14156,en,Impact Point,1.532518,2008-06-13,0,90.0,Impact Point,5.7,5,Thriller_Romance
2160000,43610,en,The Valley of Decision,0.1813,1945-06-01,9132000,119.0,The Valley of Decision,5.8,4,Drama
2300000,360339,en,Eden,2.713171,2015-10-22,0,97.0,Eden,5.6,19,Thriller_Drama
0,31163,en,Chicken Tikka Masala,0.258413,2005-04-22,0,90.0,Chicken Tikka Masala,3.5,5,Comedy_Romance_Foreign
0,297621,en,There's Always Woodstock,2.025701,2014-11-14,0,90.0,There's Always Woodstock,5.4,12,Romance_Comedy_Music
0,16205,en,Jack Brooks: Monster Slayer,2.659804,2007-10-09,0,85.0,Jack Brooks: Monster Slayer,5.7,59,Action_Comedy_Horror
2100000,887,en,The Best Years of Our Lives,8.38717,1946-12-25,23650000,172.0,The Best Years of Our Lives,7.6,143,Drama_History_Romance
0,9517,en,Bully,6.677093,2001-06-15,480811,113.0,Bully,6.7,125,Crime_Drama
0,6007,en,Elling,2.526356,2001-03-16,0,89.0,Elling,7.0,51,Comedy_Drama
2100000,364083,en,Mi America,0.039007,2015-10-16,3330,126.0,Mi America,0.0,0,Drama_Crime
1500000,8329,es,[REC],31.691617,2007-04-10,30448000,78.0,[REC],7.1,934,Horror_Mystery
0,69640,en,Lies in Plain Sight,0.47909,2010-10-03,0,88.0,Lies in Plain Sight,4.5,4,Drama_Mystery_Thriller
0,371085,en,Sharkskin,0.027801,2015-01-01,0,0.0,Sharkskin,0.0,0,
0,347548,en,Containment,2.122451,2015-07-09,0,77.0,Containment,5.1,36,Thriller_Horror_Science Fiction
0,322443,de,The Timber,0.803761,2015-02-27,0,81.0,The Timber,4.1,15,Adventure_Drama_Western
2000000,657,en,From Russia with Love,41.298723,1963-10-11,78898765,115.0,From Russia with Love,6.9,760,Action_Thriller_Adventure
0,28165,en,The Toxic Avenger Part II,1.791331,1989-02-24,0,96.0,The Toxic Avenger Part II,5.3,39,Comedy_Horror_Action
2000000,11561,en,Sleeper,10.664202,1973-12-17,18344729,89.0,Sleeper,7.0,200,Comedy_Romance_Science Fiction
2000000,270303,en,It Follows,100.876794,2015-02-04,14674076,100.0,It Follows,6.6,1832,Horror_Thriller
2000000,11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,13.223111,1972-08-06,18016290,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,Comedy
2000000,595,en,To Kill a Mockingbird,22.139842,1962-12-25,13129846,129.0,To Kill a Mockingbird,8.0,657,Crime_Drama
2000000,8810,en,Mad Max 2,37.117362,1981-12-24,24600832,95.0,Mad Max 2: The Road Warrior,7.3,957,Adventure_Action_Thriller_Science Fiction
0,12207,cn,醉拳二,15.046612,1994-02-03,0,102.0,The Legend of Drunken Master,7.2,242,Action_Comedy
2000000,226,en,Boys Don't Cry,15.557144,1999-09-02,11540607,118.0,Boys Don't Cry,7.2,353,Crime_Drama
2000000,92182,en,Silent House,11.66632,2011-01-21,13101672,85.0,Silent House,5.2,125,Horror_Mystery
2000000,582,de,Das Leben der Anderen,34.938177,2006-03-15,70000000,137.0,The Lives of Others,7.9,958,Drama_Thriller
1000000,72213,en,Courageous,5.961119,2011-09-30,34522221,129.0,Courageous,6.8,77,Drama
2000000,990,en,The Hustler,17.639478,1961-09-25,7600000,134.0,The Hustler,7.6,240,Drama
2000000,55604,en,Boom Town,1.867004,1940-08-30,9172000,119.0,Boom Town,6.5,8,Adventure_Drama_Romance
8000000,9662,fr,Les triplettes de Belleville,13.944645,2003-06-11,1477676,80.0,The Triplets of Belleville,7.3,231,Adventure_Animation_Comedy_Drama
0,20862,en,Smoke Signals,2.304552,1998-01-16,0,89.0,Smoke Signals,6.6,24,Drama_Comedy
0,2771,en,American Splendor,7.792851,2003-08-15,6003587,101.0,American Splendor,7.1,120,Comedy_Drama
2700000,80,en,Before Sunset,14.799323,2004-02-10,15992615,80.0,Before Sunset,7.6,718,Drama_Romance
2000000,55,es,Amores perros,23.281616,2000-06-16,20908467,154.0,Amores perros,7.6,521,Drama_Thriller
2000000,11023,en,Thirteen,20.331593,2003-08-20,4601043,100.0,Thirteen,6.7,339,Crime_Drama
2000000,33667,en,Gentleman's Agreement,5.381536,1947-11-11,7800000,118.0,Gentleman's Agreement,6.8,47,Drama_Romance
2000000,39013,en,Winter's Bone,20.834883,2010-06-11,13831503,100.0,Winter's Bone,6.8,565,Drama
0,11194,en,Touching the Void,14.045887,2003-09-05,13885802,106.0,Touching the Void,7.6,138,Documentary_Action_Adventure
2000000,43839,en,Alexander's Ragtime Band,0.483974,1938-05-24,4000000,106.0,Alexander's Ragtime Band,4.8,6,Drama_Music_Romance
0,1382,en,Me and You and Everyone We Know,9.719094,2005-06-17,0,90.0,Me and You and Everyone We Know,7.0,107,Comedy_Drama
2000000,44639,en,Inside Job,16.930914,2010-10-08,7871522,109.0,Inside Job,7.7,286,Documentary
6000000,301351,en,We Are Your Friends,28.819424,2015-08-26,11122090,96.0,We Are Your Friends,6.3,658,Drama_Music_Romance
0,4816,en,Ghost Dog: The Way of the Samurai,18.223139,1999-09-13,0,116.0,Ghost Dog: The Way of the Samurai,7.2,298,Crime_Drama
2000000,7873,en,Harsh Times,12.999023,2005-09-11,5967038,120.0,Harsh Times,6.3,197,Crime_Drama_Thriller_Action
2000000,331190,en,Captive,6.728882,2015-09-17,2801508,97.0,Captive,5.6,92,Crime_Drama_Thriller
2000000,15186,en,Full Frontal,1.95686,2002-08-02,2506446,96.0,Full Frontal,4.8,26,Comedy_Drama_Romance
0,17994,en,Witchboard,7.151154,1986-12-31,0,98.0,Witchboard,5.9,58,Horror
2000000,1378,en,Shortbus,14.846001,2006-05-20,5179037,101.0,Shortbus,6.3,140,Romance_Drama_Comedy
2000000,8885,he,Vals Im Bashir,14.08251,2008-06-25,11125849,90.0,Waltz with Bashir,7.8,291,Drama_Animation_War
2000000,48382,en,"The Book of Mormon Movie, Volume 1: The Journey",0.031947,2003-09-12,1672730,120.0,"The Book of Mormon Movie, Volume 1: The Journey",5.0,2,
2000000,12901,en,No End in Sight,2.283796,2007-07-27,1431623,102.0,No End in Sight,7.2,23,Documentary
2000000,250124,en,The Diary of a Teenage Girl,18.224326,2015-08-07,1477002,98.0,The Diary of a Teenage Girl,6.8,279,Drama_Romance
2000000,14284,en,In the Shadow of the Moon,3.43159,2007-01-19,0,109.0,In the Shadow of the Moon,7.6,31,Documentary
0,57120,en,Meek's Cutoff,4.749885,2010-09-05,876302,104.0,Meek's Cutoff,6.5,77,Drama_Western
2000000,12228,en,Inside Deep Throat,3.980072,2005-02-11,653621,92.0,Inside Deep Throat,6.8,31,History_Documentary
0,22617,en,Dinner Rush,1.096355,2000-09-01,0,99.0,Dinner Rush,7.1,19,Drama_Action_Thriller
0,55561,en,Clockwatchers,1.196943,1997-01-01,0,96.0,Clockwatchers,5.6,13,Comedy_Drama
2000000,42889,en,The Virginity Hit,3.125382,2010-09-10,563706,120.0,The Virginity Hit,4.6,19,Comedy
2000000,10656,fr,Subway,5.261065,1985-04-10,390659,104.0,Subway,6.3,86,Action_Thriller
0,24363,en,House of D,6.337735,2005-04-15,0,97.0,House of D,6.1,23,Comedy_Drama
0,13121,en,Teeth,7.359286,2007-01-19,0,94.0,Teeth,5.2,210,Comedy_Horror
2000000,24746,en,Six-String Samurai,1.892183,1998-09-18,124494,91.0,Six-String Samurai,5.8,36,Action_Adventure_Science Fiction
0,325140,en,Hum To Mohabbat Karega,0.001186,2000-05-26,0,0.0,Hum To Mohabbat Karega,0.0,0,
2000000,12109,en,It's All Gone Pete Tong,3.911445,2004-09-12,120620,90.0,It's All Gone Pete Tong,7.1,52,Drama_Comedy_Music
3800000,27023,en,Saint John of Las Vegas,2.559806,2009-06-10,111731,84.0,Saint John of Las Vegas,5.9,18,Comedy
0,22913,en,24 7: Twenty Four Seven,0.744406,1997-08-31,0,96.0,24 7: Twenty Four Seven,6.3,10,Comedy_Drama_Romance
13500000,273899,en,Stonewall,5.16023,2015-09-18,187674,129.0,Stonewall,5.2,32,Drama
7000000,20653,en,Roadside Romeo,0.253595,2008-10-24,1100000,93.0,Roadside Romeo,6.7,3,Animation_Family_Foreign
0,67373,en,This Thing of Ours,0.046868,2005-01-01,0,100.0,This Thing of Ours,5.0,1,Drama_Action_Thriller
0,171759,en,The Lost Medallion: The Adventures of Billy Stone,2.952932,2013-03-01,0,97.0,The Lost Medallion: The Adventures of Billy Stone,5.6,13,Adventure_Family
0,206296,en,The Last Five Years,5.563068,2014-11-03,0,94.0,The Last Five Years,5.5,143,Comedy_Drama_Music_Romance
0,35219,en,The Missing Person,1.161034,2009-01-16,0,95.0,The Missing Person,6.4,9,Comedy_Drama_Mystery_Thriller
2000000,28260,en,Return of the Living Dead 3,7.502934,1993-10-01,54207,97.0,Return of the Living Dead 3,5.9,88,Comedy_Science Fiction_Romance_Horror
0,7515,en,London,5.350423,2005-02-10,0,92.0,London,6.1,96,Drama_Action_Romance
2000000,13075,en,Sherrybaby,4.261509,2006-09-08,622806,96.0,Sherrybaby,6.3,41,Drama
0,335866,en,Circle,6.752141,2015-10-02,0,87.0,Circle,6.0,333,Horror_Science Fiction
0,13510,en,Eden Lake,20.362373,2008-09-12,3983997,91.0,Eden Lake,6.7,406,Horror_Thriller
0,215881,en,Plush,5.099368,2013-09-13,0,98.0,Plush,5.4,40,Thriller
0,18238,en,Lesbian Vampire Killers,6.632891,2009-03-16,0,86.0,Lesbian Vampire Killers,5.3,124,Horror_Comedy
0,22600,en,Jerusalema,1.717376,2008-02-11,0,120.0,Gangster's Paradise: Jerusalema,6.8,16,Drama_Action_Crime_Foreign
0,12612,en,Freeze Frame,4.922397,2004-05-01,0,99.0,Freeze Frame,6.9,18,Thriller_Drama_Crime
1000000,50698,en,Grave Encounters,13.222268,2011-09-09,0,92.0,Grave Encounters,6.1,381,Thriller_Horror
100000,115210,en,Stitches,7.447714,2012-05-19,95000,86.0,Stitches,5.5,92,Horror
2000000,34335,en,Nine Dead,9.68793,2010-01-01,0,98.0,Nine Dead,5.2,84,Crime_Drama_Horror_Thriller
2,459488,en,"To Be Frank, Sinatra at 100",0.050625,2015-12-12,0,,"To Be Frank, Sinatra at 100",0.0,0,Documentary
2000000,11302,en,Bananas,5.941852,1971-04-28,11833696,82.0,Bananas,6.7,165,Comedy
0,119458,en,$upercapitalist,0.174311,2012-08-10,0,103.0,Supercapitalist,3.5,2,Thriller
0,20406,en,Rockaway,0.361554,2007-07-07,0,76.0,Rockaway,5.8,2,Action_Adventure_Drama
2300000,3766,en,The Lady from Shanghai,8.055084,1947-12-24,0,87.0,The Lady from Shanghai,7.2,102,Crime_Drama_Mystery
2000000,18616,en,No Man's Land: The Rise of Reeker,4.346271,2008-05-01,0,88.0,No Man's Land: The Rise of Reeker,4.4,27,Horror_Thriller
14000000,18808,en,Highway,3.419685,2002-01-01,0,97.0,Highway,5.6,37,Action_Adventure_Drama
2000000,95755,en,Small Apartments,5.100741,2012-03-10,0,96.0,Small Apartments,5.7,50,Comedy_Crime
0,198062,en,Coffee Town,2.253589,2013-07-09,0,87.0,Coffee Town,6.7,45,Comedy
0,188652,en,The Ghastly Love of Johnny X,0.209475,2013-04-26,0,106.0,The Ghastly Love of Johnny X,6.6,8,Comedy_Fantasy_Music
0,174311,en,All Is Bright,3.613577,2013-09-10,0,107.0,All Is Bright,5.3,36,Comedy_Drama
0,12602,de,Die Schlangengrube und das Pendel,1.296784,1967-10-05,0,85.0,The Torture Chamber of Dr. Sadism,6.3,12,Mystery_Horror_History
7000000,153795,en,Straight A's,4.50829,2013-01-16,0,88.0,Straight A's,5.2,46,Comedy_Drama
0,17768,en,A Funny Thing Happened on the Way to the Forum,8.902102,1966-10-16,0,99.0,A Funny Thing Happened on the Way to the Forum,6.1,24,Comedy_Music
0,13516,en,Slacker Uprising,1.619635,2007-09-27,0,102.0,Slacker Uprising,5.9,10,Documentary
0,98549,en,The Legend of Hell's Gate: An American Conspiracy,1.002585,2011-03-03,0,108.0,The Legend of Hell's Gate: An American Conspiracy,3.9,8,Action_Adventure_History_Western
0,312793,en,Walking with the Dead,1.332804,2015-03-20,0,90.0,The Walking Deceased,4.2,35,Science Fiction_Comedy
2000000,309919,en,The Curse of Downers Grove,2.00163,2015-08-21,0,89.0,The Curse of Downers Grove,4.4,24,Thriller_Mystery_Horror_Drama
2000000,299553,en,Shark Lake,1.187764,2015-10-02,0,92.0,Shark Lake,4.4,19,Thriller
19000000,21309,en,River's Edge,6.463806,1986-08-27,0,99.0,River's Edge,6.7,59,Crime_Drama
0,32235,en,Northfork,1.980265,2003-01-01,0,103.0,Northfork,6.7,24,Fantasy_Drama_Science Fiction
1950000,329540,en,The Marine 4: Moving Target,3.696123,2015-04-10,0,90.0,The Marine 4: Moving Target,5.8,49,Thriller_Action
1987650,26388,en,Buried,32.841229,2010-09-24,19152480,94.0,Buried,6.6,827,Drama_Thriller_Mystery
0,49020,en,Submarine,8.518866,2011-03-18,864659,97.0,Submarine,7.4,443,Drama_Comedy_Romance
0,159037,ar,The Square,4.892203,2013-06-07,0,88.0,The Square,7.8,55,Documentary_Drama_History
0,12838,fr,Chacun sa nuit,4.665026,2006-07-21,0,95.0,One to Another,5.8,12,Drama
0,157293,hi,एबीसीडी,1.294967,2013-02-07,222000,160.0,ABCD (Any Body Can Dance),5.6,10,Drama_Music
0,14048,en,Man on Wire,14.331992,2008-07-25,2957978,94.0,Man on Wire,7.5,275,Thriller_Documentary_Crime_History
0,356987,en,Abandoned,3.068463,2015-08-30,0,82.0,Abandoned,5.8,27,Drama_Thriller
1900000,295886,en,Brotherly Love,1.367751,2015-04-24,0,89.0,Brotherly Love,6.9,21,Drama
1800000,38358,en,The Last Exorcism,14.838986,2010-08-27,67738090,87.0,The Last Exorcism,5.6,328,Horror_Drama_Thriller
0,33511,en,Nowhere Boy,1.950959,2009-12-25,0,98.0,Nowhere Boy,7.2,244,Drama
1800000,702,en,A Streetcar Named Desire,14.884756,1951-09-18,8000000,125.0,A Streetcar Named Desire,7.6,281,Drama
1800000,935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,41.996783,1964-01-29,9440272,95.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,Drama_Comedy_War
1800000,542,es,El Crimen del Padre Amaro,2.179428,2002-10-01,0,118.0,The Crime of Padre Amaro,6.2,36,Drama_Romance
1800000,84175,en,Beasts of the Southern Wild,12.471239,2012-06-29,21107746,93.0,Beasts of the Southern Wild,6.8,403,Drama_Fantasy
1700000,1705,en,Battle for the Planet of the Apes,13.315383,1973-06-15,8844595,93.0,Battle for the Planet of the Apes,5.5,215,Action_Science Fiction
0,62677,en,Songcatcher,3.363321,2001-03-01,0,109.0,Songcatcher,5.6,9,Drama_Music
2000000,50875,en,Higher Ground,1.699101,2011-08-26,841733,109.0,Higher Ground,5.3,14,Drama_Thriller
0,260778,ta,வாலு,0.320387,2015-08-14,0,155.0,Vaalu,6.7,5,Comedy_Romance
0,58492,en,The Greatest Movie Ever Sold,0.692497,2011-04-22,621951,87.0,The Greatest Movie Ever Sold,6.4,88,Comedy_Documentary
0,44562,en,Ed and His Dead Mother,0.023436,1993-06-04,0,93.0,Ed and His Dead Mother,5.5,12,Comedy
0,37232,en,Travellers and Magicians,0.749699,2003-09-09,0,108.0,Travellers and Magicians,6.8,9,Adventure_Drama_Foreign
1800000,4929,en,Hang 'em High,11.756943,1968-07-31,6800000,114.0,Hang 'em High,6.7,192,Western
0,36334,en,Deadline - U.S.A.,0.225627,1952-03-14,0,87.0,Deadline - U.S.A.,6.9,17,Crime_Drama
0,9783,en,Sublime,6.833164,2007-06-15,0,113.0,Sublime,5.3,33,Horror_Thriller
0,386826,en,A Beginner's Guide to Snuff,0.060127,2016-03-04,0,87.0,A Beginner's Guide to Snuff,0.0,0,Thriller_Comedy_Horror
1800000,205126,en,Independence Daysaster,1.959405,2013-06-27,0,86.0,Independence Daysaster,4.2,22,Action_Science Fiction
1800000,98557,en,Dysfunctional Friends,0.21544,2012-02-03,0,101.0,Dysfunctional Friends,5.0,4,Comedy_Romance
1530000,104,de,Lola rennt,27.36562,1998-08-20,7267585,81.0,Run Lola Run,7.2,664,Action_Drama_Thriller
500000,10894,en,May,8.650779,2002-01-13,150277,93.0,May,6.3,152,Drama_Horror_Thriller_Romance
1493619,246449,en,Against the Wild,2.492747,2013-12-29,0,90.0,Against the Wild,4.9,19,Adventure_Family
0,32579,es,La misma luna,2.756435,2008-03-20,23311391,106.0,Under the Same Moon,7.0,28,Drama
1700000,1688,en,Conquest of the Planet of the Apes,18.828683,1972-06-29,9700000,88.0,Conquest of the Planet of the Apes,6.1,236,Action_Science Fiction
1700000,1999,en,In the Bedroom,6.979638,2001-11-23,0,130.0,In the Bedroom,6.4,89,Drama_Thriller
2000000,43947,en,I Spit on Your Grave,26.281839,2010-06-17,572809,108.0,I Spit on Your Grave,6.3,519,Thriller_Crime_Horror
1700000,24066,en,"Happy, Texas",2.079125,1999-12-03,1943649,98.0,"Happy, Texas",5.5,39,Comedy_Crime
0,9709,en,My Summer of Love,3.939753,2004-08-20,0,86.0,My Summer of Love,6.0,59,Drama_Thriller_Romance
1000000,191714,hi,Dabba,14.017809,2013-09-19,4235151,104.0,The Lunchbox,7.3,221,Drama_Romance
0,25312,en,Yes,3.677831,2005-08-05,0,100.0,Yes,5.9,7,Drama_Romance
1644736,34106,en,You Can't Take It With You,3.426314,1938-08-23,7433101,126.0,You Can't Take It With You,7.2,79,Comedy_Romance
1650000,11426,en,From Here to Eternity,6.915201,1953-08-04,30500000,118.0,From Here to Eternity,7.2,133,War_Drama_Romance
1600000,13909,en,She Wore a Yellow Ribbon,8.535178,1949-10-22,5400000,103.0,She Wore a Yellow Ribbon,7.1,61,Western
0,206284,en,Grace Unplugged,2.160586,2013-10-04,0,102.0,Grace Unplugged,6.0,24,Drama_Music
0,27455,en,Foolish,0.796009,1999-04-09,6033999,84.0,Foolish,6.3,3,Comedy_Drama
0,66468,en,N-Secure,0.13456,2010-10-15,2592808,0.0,N-Secure,4.3,4,Drama_Crime_Thriller
0,7973,ar,سكر بنات,4.554574,2007-07-01,0,96.0,Caramel,6.8,52,Drama_Comedy_Romance
0,283686,en,Out of the Dark,3.215465,2014-08-27,0,92.0,Out of the Dark,4.6,55,Thriller_Horror
0,15976,he,Ha-Buah,1.49436,2006-06-06,0,114.0,The Bubble,7.6,20,Drama_Romance
1600000,592,en,The Conversation,20.810292,1974-04-07,4420000,113.0,The Conversation,7.5,372,Crime_Drama_Mystery
0,74084,hi,दिल जो भी कहे,0.122704,2006-12-07,0,0.0,Dil Jo Bhi Kahey...,0.0,0,Romance
0,1651,fr,La sirène du Mississipi,3.654018,1969-06-18,0,123.0,Mississippi Mermaid,6.7,32,Crime_Drama_Romance
0,25428,en,I Love Your Work,3.313339,2003-10-05,0,111.0,I Love Your Work,6.5,2,Drama_Mystery
0,298584,en,Cabin Fever,5.379319,2016-02-12,0,99.0,Cabin Fever,4.4,111,Horror
2000000,10758,en,Waitress,9.67299,2007-05-25,22179430,108.0,Waitress,6.7,129,Comedy
1500000,11690,en,Bloodsport,17.49699,1988-02-26,11806119,92.0,Bloodsport,6.6,363,Action
1500000,3083,en,Mr. Smith Goes to Washington,12.2624,1939-10-19,9600000,129.0,Mr. Smith Goes to Washington,7.9,241,Comedy_Drama
1500000,9344,en,Kids,13.291991,1995-07-28,7412216,91.0,Kids,6.8,279,Drama_Crime
1500000,10707,en,The Squid and the Whale,13.788054,2005-10-05,11098131,81.0,The Squid and the Whale,6.9,226,Comedy_Drama
1000000,15647,en,Kissing Jessica Stein,3.990215,2001-04-21,10013424,97.0,Kissing Jessica Stein,5.9,48,Comedy
17000000,308529,en,Kickboxer: Vengeance,6.526588,2016-07-14,0,90.0,Kickboxer: Vengeance,4.5,99,Action_Drama
1500000,4174,en,Spellbound,11.145915,1945-12-28,7000000,111.0,Spellbound,7.3,160,Drama_Mystery_Thriller
0,20156,en,Exotica,5.446832,1994-09-24,0,103.0,Exotica,6.5,64,Drama_Mystery
1500000,9464,en,Buffalo '66,10.009994,1998-01-20,2375097,110.0,Buffalo '66,7.1,166,Romance_Comedy_Crime_Drama
1500000,49018,en,Insidious,58.594852,2010-09-13,97009150,103.0,Insidious,6.8,1737,Horror_Thriller
1500000,13820,en,Repo Man,11.35344,1984-02-20,2300000,92.0,Repo Man,6.7,144,Comedy_Crime_Science Fiction_Thriller
1500000,18079,es,Nueve Reinas,8.589355,2000-08-31,0,114.0,Nine Queens,7.4,153,Crime_Drama_Thriller
0,127918,en,The Gatekeepers,2.828303,2012-07-09,0,101.0,The Gatekeepers,6.5,39,Documentary
1500000,17113,en,The Ballad of Jack and Rose,3.618646,2005-03-25,712294,111.0,The Ballad of Jack and Rose,6.5,43,Drama
1500000,129139,en,The To Do List,15.017068,2013-07-24,3566225,104.0,The To Do List,5.5,342,Comedy_Romance
1500000,507,en,Killing Zoe,5.817519,1993-10-01,418961,96.0,Killing Zoe,6.1,111,Action_Crime_Drama_Thriller
1500000,4012,en,The Believer,9.856826,2001-01-19,416925,98.0,The Believer,6.8,151,Drama
0,14054,en,Snow Angels,4.262374,2008-03-07,414404,106.0,Snow Angels,6.5,48,Drama_Romance
0,323271,en,Unsullied,0.06124,2015-08-28,0,93.0,Unsullied,3.0,1,Thriller_Action_Horror
1500000,10972,en,Session 9,11.064228,2001-08-10,373967,100.0,Session 9,6.2,251,Horror_Mystery
0,13066,en,I Want Someone to Eat Cheese With,1.742383,2006-01-01,0,80.0,I Want Someone to Eat Cheese With,5.7,12,Comedy_Romance
0,66025,en,Mooz-lum,0.414754,2011-02-11,330048,95.0,Mooz-lum,4.5,3,Drama
0,11908,en,Hatchet,12.677016,2006-04-27,0,83.0,Hatchet,5.7,159,Comedy_Horror
1,3082,en,Modern Times,28.27648,1936-02-05,8500000,87.0,Modern Times,8.1,856,Drama_Comedy
0,39541,en,Stolen Summer,0.87066,2002-03-22,0,91.0,Stolen Summer,6.4,9,Drama_Family_Comedy
1500000,1961,en,My Name Is Bruce,7.5591,2007-10-01,173066,86.0,My Name Is Bruce,5.9,107,Comedy_Horror
1500000,51820,en,The Salon,2.02817,2005-01-13,0,0.0,The Salon,3.5,1,Comedy
1500000,291362,en,Road Hard,0.859014,2015-03-06,0,97.0,Road Hard,6.6,8,Comedy
1500000,30082,en,Forty Shades of Blue,0.071377,2005-12-07,0,108.0,Forty Shades of Blue,6.0,2,Drama_Romance
1200000,72913,en,Amigo,0.193172,2010-07-14,0,128.0,Amigo,6.0,2,Drama_History_War
